2014-04-11,16026.75
2014-04-10,16170.219727
2014-04-09,16437.179688
2014-04-08,16256.139648
2014-04-07,16245.870117
2014-04-04,16412.710938
2014-04-03,16572.550781
2014-04-02,16573.00
2014-04-01,16532.609375
2014-03-31,16457.660156
2014-03-28,16323.05957
2014-03-27,16264.230469
2014-03-26,16268.990234
2014-03-25,16367.879883
2014-03-24,16276.69043
2014-03-21,16302.769531
2014-03-20,16331.049805
2014-03-19,16222.169922
2014-03-18,16336.19043
2014-03-17,16247.219727
2014-03-14,16065.669922
2014-03-13,16108.889648
2014-03-12,16340.080078
2014-03-11,16351.25
2014-03-10,16418.679688
2014-03-07,16452.720703
2014-03-06,16421.890625
2014-03-05,16360.179688
2014-03-04,16395.880859
2014-03-03,16168.030273
2014-02-28,16321.709961
2014-02-27,16272.650391
2014-02-26,16198.410156
2014-02-25,16179.660156
2014-02-24,16207.139648
2014-02-21,16103.299805
2014-02-20,16133.230469
2014-02-19,16040.55957
2014-02-18,16130.400391
2014-02-14,16154.389648
2014-02-13,16027.589844
2014-02-12,15963.94043
2014-02-11,15994.769531
2014-02-10,15801.790039
2014-02-07,15794.080078
2014-02-06,15628.530273
2014-02-05,15440.230469
2014-02-04,15445.240234
2014-02-03,15372.799805
2014-01-31,15698.849609
2014-01-30,15848.610352
2014-01-29,15738.790039
2014-01-28,15928.55957
2014-01-27,15837.879883
2014-01-24,15879.110352
2014-01-23,16197.349609
2014-01-22,16373.339844
2014-01-21,16414.439453
2014-01-17,16458.560547
2014-01-16,16417.009766
2014-01-15,16481.939453
2014-01-14,16373.860352
2014-01-13,16257.94043
2014-01-10,16437.050781
2014-01-09,16444.759766
2014-01-08,16462.740234
2014-01-07,16530.939453
2014-01-06,16425.099609
2014-01-03,16469.990234
2014-01-02,16441.349609
2013-12-31,16576.660156
2013-12-30,16504.289062
2013-12-27,16478.410156
2013-12-26,16479.880859
2013-12-24,16357.549805
2013-12-23,16294.610352
2013-12-20,16221.139648
2013-12-19,16179.080078
2013-12-18,16167.969727
2013-12-17,15875.259766
2013-12-16,15884.570312
2013-12-13,15755.360352
2013-12-12,15739.429688
2013-12-11,15843.530273
2013-12-10,15973.129883
2013-12-09,16025.530273
2013-12-06,16020.200195
2013-12-05,15821.509766
2013-12-04,15889.769531
2013-12-03,15914.620117
2013-12-02,16008.769531
2013-11-29,16086.410156
2013-11-27,16097.330078
2013-11-26,16072.799805
2013-11-25,16072.540039
2013-11-22,16064.769531
2013-11-21,16009.990234
2013-11-20,15900.820312
2013-11-19,15967.030273
2013-11-18,15976.019531
2013-11-15,15961.700195
2013-11-14,15876.219727
2013-11-13,15821.629883
2013-11-12,15750.669922
2013-11-11,15783.099609
2013-11-08,15761.780273
2013-11-07,15593.980469
2013-11-06,15746.879883
2013-11-05,15618.219727
2013-11-04,15639.120117
2013-11-01,15615.549805
2013-10-31,15545.75
2013-10-30,15618.759766
2013-10-29,15680.349609
2013-10-28,15568.929688
2013-10-25,15570.280273
2013-10-24,15509.209961
2013-10-23,15413.330078
2013-10-22,15467.660156
2013-10-21,15392.200195
2013-10-18,15399.650391
2013-10-17,15371.650391
2013-10-16,15373.830078
2013-10-15,15168.009766
2013-10-14,15301.259766
2013-10-11,15237.110352
2013-10-10,15126.070312
2013-10-09,14802.980469
2013-10-08,14776.530273
2013-10-07,14936.240234
2013-10-04,15072.580078
2013-10-03,14996.480469
2013-10-02,15133.139648
2013-10-01,15191.700195
2013-09-30,15129.669922
2013-09-27,15258.240234
2013-09-26,15328.299805
2013-09-25,15273.259766
2013-09-24,15334.589844
2013-09-23,15401.379883
2013-09-20,15451.089844
2013-09-19,15636.549805
2013-09-18,15676.94043
2013-09-17,15529.730469
2013-09-16,15494.780273
2013-09-13,15376.05957
2013-09-12,15300.639648
2013-09-11,15326.599609
2013-09-10,15191.05957
2013-09-09,15063.120117
2013-09-06,14922.50
2013-09-05,14937.480469
2013-09-04,14930.870117
2013-09-03,14833.959961
2013-08-30,14810.30957
2013-08-29,14840.950195
2013-08-28,14824.509766
2013-08-27,14776.129883
2013-08-26,14946.459961
2013-08-23,15010.509766
2013-08-22,14963.740234
2013-08-21,14897.549805
2013-08-20,15002.990234
2013-08-19,15010.740234
2013-08-16,15081.469727
2013-08-15,15112.19043
2013-08-14,15337.660156
2013-08-13,15451.009766
2013-08-12,15419.679688
2013-08-09,15425.509766
2013-08-08,15498.320312
2013-08-07,15470.669922
2013-08-06,15518.740234
2013-08-05,15612.129883
2013-08-02,15658.360352
2013-08-01,15628.019531
2013-07-31,15499.540039
2013-07-30,15520.589844
2013-07-29,15521.969727
2013-07-26,15558.830078
2013-07-25,15555.610352
2013-07-24,15542.240234
2013-07-23,15567.740234
2013-07-22,15545.549805
2013-07-19,15543.740234
2013-07-18,15548.540039
2013-07-17,15470.519531
2013-07-16,15451.849609
2013-07-15,15484.259766
2013-07-12,15464.299805
2013-07-11,15460.919922
2013-07-10,15291.660156
2013-07-09,15300.339844
2013-07-08,15224.69043
2013-07-05,15135.839844
2013-07-03,14988.370117
2013-07-02,14932.410156
2013-07-01,14974.959961
2013-06-28,14909.599609
2013-06-27,15024.490234
2013-06-26,14910.139648
2013-06-25,14760.30957
2013-06-24,14659.55957
2013-06-21,14799.400391
2013-06-20,14758.320312
2013-06-19,15112.19043
2013-06-18,15318.230469
2013-06-17,15179.849609
2013-06-14,15070.179688
2013-06-13,15176.080078
2013-06-12,14995.230469
2013-06-11,15122.019531
2013-06-10,15238.589844
2013-06-07,15248.120117
2013-06-06,15040.620117
2013-06-05,14960.589844
2013-06-04,15177.540039
2013-06-03,15254.030273
2013-05-31,15115.570312
2013-05-30,15324.530273
2013-05-29,15302.799805
2013-05-28,15409.389648
2013-05-24,15303.099609
2013-05-23,15294.50
2013-05-22,15307.169922
2013-05-21,15387.580078
2013-05-20,15335.280273
2013-05-17,15354.400391
2013-05-16,15233.219727
2013-05-15,15275.69043
2013-05-14,15215.25
2013-05-13,15091.679688
2013-05-10,15118.490234
2013-05-09,15082.620117
2013-05-08,15105.120117
2013-05-07,15056.200195
2013-05-06,14968.889648
2013-05-03,14973.959961
2013-05-02,14831.580078
2013-05-01,14700.950195
2013-04-30,14839.799805
2013-04-29,14818.75
2013-04-26,14712.549805
2013-04-25,14700.799805
2013-04-24,14676.299805
2013-04-23,14719.459961
2013-04-22,14567.169922
2013-04-19,14547.509766
2013-04-18,14537.139648
2013-04-17,14618.589844
2013-04-16,14756.780273
2013-04-15,14599.200195
2013-04-12,14865.05957
2013-04-11,14865.139648
2013-04-10,14802.240234
2013-04-09,14673.459961
2013-04-08,14613.480469
2013-04-05,14565.25
2013-04-04,14606.110352
2013-04-03,14550.349609
2013-04-02,14662.009766
2013-04-01,14572.849609
2013-03-28,14578.540039
2013-03-27,14526.160156
2013-03-26,14559.650391
2013-03-25,14447.75
2013-03-22,14512.030273
2013-03-21,14421.490234
2013-03-20,14511.730469
2013-03-19,14455.820312
2013-03-18,14452.05957
2013-03-15,14514.110352
2013-03-14,14539.139648
2013-03-13,14455.280273
2013-03-12,14450.05957
2013-03-11,14447.290039
2013-03-08,14397.070312
2013-03-07,14329.490234
2013-03-06,14296.240234
2013-03-05,14253.769531
2013-03-04,14127.820312
2013-03-01,14089.660156
2013-02-28,14054.490234
2013-02-27,14075.370117
2013-02-26,13900.129883
2013-02-25,13784.169922
2013-02-22,14000.570312
2013-02-21,13880.620117
2013-02-20,13927.540039
2013-02-19,14035.669922
2013-02-15,13981.759766
2013-02-14,13973.389648
2013-02-13,13982.910156
2013-02-12,14018.700195
2013-02-11,13971.240234
2013-02-08,13992.969727
2013-02-07,13944.049805
2013-02-06,13986.519531
2013-02-05,13979.299805
2013-02-04,13880.080078
2013-02-01,14009.790039
2013-01-31,13860.580078
2013-01-30,13910.419922
2013-01-29,13954.419922
2013-01-28,13881.929688
2013-01-25,13895.980469
2013-01-24,13825.330078
2013-01-23,13779.330078
2013-01-22,13712.209961
2013-01-18,13649.700195
2013-01-17,13596.019531
2013-01-16,13511.230469
2013-01-15,13534.889648
2013-01-14,13507.320312
2013-01-11,13488.429688
2013-01-10,13471.219727
2013-01-09,13390.509766
2013-01-08,13328.849609
2013-01-07,13384.290039
2013-01-04,13435.209961
2013-01-03,13391.360352
2013-01-02,13412.549805
2012-12-31,13104.139648
2012-12-28,12938.110352
2012-12-27,13096.30957
2012-12-26,13114.589844
2012-12-24,13138.929688
2012-12-21,13190.839844
2012-12-20,13311.719727
2012-12-19,13251.969727
2012-12-18,13350.959961
2012-12-17,13235.389648
2012-12-14,13135.009766
2012-12-13,13170.719727
2012-12-12,13245.450195
2012-12-11,13248.44043
2012-12-10,13169.879883
2012-12-07,13155.129883
2012-12-06,13074.040039
2012-12-05,13034.490234
2012-12-04,12951.780273
2012-12-03,12965.599609
2012-11-30,13025.580078
2012-11-29,13021.820312
2012-11-28,12985.110352
2012-11-27,12878.129883
2012-11-26,12967.370117
2012-11-23,13009.530273
2012-11-21,12836.889648
2012-11-20,12788.509766
2012-11-19,12795.959961
2012-11-16,12588.30957
2012-11-15,12542.379883
2012-11-14,12570.950195
2012-11-13,12756.179688
2012-11-12,12815.080078
2012-11-09,12815.389648
2012-11-08,12811.320312
2012-11-07,12932.730469
2012-11-06,13245.679688
2012-11-05,13112.44043
