2014-06-06,99,-23
2014-06-05,97,-22
2014-06-04,98,-21
2014-06-03,99,-20
2014-06-02,97,-19
2014-05-30,83,-16
2014-05-29,84,-15
2014-05-28,85,-14
2014-05-27,86,-13
2014-05-23,90,-9
2014-05-22,91,-8
2014-05-21,92,-7
2014-05-20,93,-6
2014-05-19,94,-5
2014-05-16,97,-2
2014-05-15,98,-1
2014-05-14,99,0
2014-05-13,99,1
2014-05-12,97,2
2014-05-09,91,5
2014-05-08,92,6
2014-05-07,93,7
2014-05-06,94,8
2014-05-05,95,9
2014-05-02,98,12
2014-05-01,99,13
2014-04-30,-20,14
2014-04-29,-19,15
2014-04-28,-18,16
2014-04-25,-15,19
2014-04-24,-14,20
2014-04-23,-13,21
2014-04-22,-12,22
2014-04-21,-11,23
2014-04-17,-7,27
2014-04-16,-6,28
2014-04-15,-5,29
2014-04-14,-4,30
2014-04-11,-1,33
2014-04-10,0,34
2014-04-09,1,35
2014-04-08,2,36
2014-04-07,3,37
2014-04-04,6,40
2014-04-03,7,41
2014-04-02,8,42
2014-04-01,9,43
2014-03-31,10,44
2014-03-28,13,47
2014-03-27,14,48
2014-03-26,15,49
2014-03-25,16,50
2014-03-24,17,51
2014-03-21,20,54
2014-03-20,21,55
2014-03-19,22,56
2014-03-18,23,57
2014-03-17,24,58
2014-03-14,27,61
2014-03-13,28,-47
2014-03-12,29,-46
2014-03-11,30,-47
2014-03-10,31,-46
2014-03-07,34,-43
2014-03-06,35,-47
2014-03-05,36,-47
2014-03-04,37,-47
2014-03-03,38,-46
2014-02-28,41,-43
2014-02-27,42,-42
2014-02-26,43,-41
2014-02-25,44,-40
2014-02-24,45,-39
2014-02-21,48,-36
2014-02-20,49,-35
2014-02-19,50,-34
2014-02-18,51,-33
2014-02-14,55,-29
2014-02-13,56,-28
2014-02-12,57,-27
2014-02-11,58,-26
2014-02-10,59,-25
2014-02-07,62,-22
2014-02-06,63,-21
2014-02-05,64,-20
2014-02-04,65,-19
2014-02-03,66,-18
2014-01-31,69,-15
2014-01-30,70,-14
2014-01-29,71,-13
2014-01-28,72,-12
2014-01-27,73,-11
2014-01-24,76,-8
2014-01-23,77,-7
2014-01-22,78,-6
2014-01-21,79,-47
2014-01-17,83,-43
2014-01-16,84,-42
2014-01-15,85,-41
2014-01-14,86,-40
2014-01-13,87,-39
2014-01-10,90,-36
2014-01-09,91,-35
2014-01-08,92,-34
2014-01-07,93,-33
2014-01-06,94,-32
2014-01-03,97,-29
2014-01-02,98,-28
2013-12-31,99,-26
2013-12-30,96,-25
2013-12-27,99,-22
2013-12-26,98,-21
2013-12-24,99,-19
2013-12-23,97,-18
2013-12-20,99,-15
2013-12-19,99,-14
2013-12-18,79,-13
2013-12-17,80,-12
2013-12-16,81,-11
2013-12-13,84,-8
2013-12-12,85,-7
2013-12-11,86,-6
2013-12-10,87,-5
2013-12-09,88,-4
2013-12-06,91,-1
2013-12-05,92,0
2013-12-04,93,1
2013-12-03,94,2
2013-12-02,95,3
2013-11-29,98,6
